Device Active,Location Active,Address,City,State,Zip,Serial Number,First EOD Date,Dispenses,Acceptance,BNR_Total,Dispense_Rate,Acceptance_Rate,BNR_Rate,Days Active,Wear Rate,Maintenance Flag
1,1,683 Wright Drive,Brianberg,SD,26267,FAKE002134,6/25/2019,3635146,2773380,6408526,1676.64,1279.17,2955.81,2186,2930.28166438043,True
1,1,12458 Autumn Meadows,Port Lisamouth,ID,96196,FAKE002135,11/3/2018,6852024,5252571,12104595,2852.01,2186.27,5038.27,2420,4999.832713754647,True
1,1,7864 Wendy Point,Thomasfurt,AL,18239,FAKE002136,7/24/2021,3318719,6728395,10047114,2356.51,4777.61,7134.13,1426,7040.724597056763,True
1,1,187 Taylor Stream Apt. 236,Rodriguezborough,VA,6340,FAKE002137,1/8/2022,1263472,6177143,7440615,1018.53,4979.61,5998.14,1258,5909.940428911835,True
1,1,5211 Sergio Prairie Suite 635,Port Christopherview,SD,65991,FAKE002138,1/1/2021,5448907,5202446,10651353,3378.89,3226.06,6604.95,1630,6530.565910484365,True
1,1,9916 Alvarez Villages Suite 433,Port Sheilaport,AR,88291,FAKE002139,5/24/2021,6762448,5186461,11948909,4602.09,3529.58,8131.67,1487,8030.180779569892,True
1,1,4382 Chloe Drive,New Jay,CT,45105,FAKE002140,9/2/2021,5201035,6304400,11505435,3801.42,4607.86,8409.28,1386,8295.194664744053,True
1,1,27698 Thomas Mission,Lynchside,SD,65175,FAKE002141,10/17/2021,4902686,3520873,8423559,3704.36,2660.29,6364.66,1341,6276.8695976154995,True
1,1,61687 Simmons Expressway,Amytown,TN,75003,FAKE002142,1/2/2022,4316580,1624350,5940930,3461.93,1302.74,4764.67,1264,4696.387351778656,True
1,1,907 Raven Spur Apt. 199,Danielmouth,ME,91721,FAKE002143,12/18/2023,3685066,1359641,5044707,6929.82,2556.82,9486.64,549,9172.194545454546,True
1,1,4002 Obrien Pass,West Terri,MO,50038,FAKE002144,6/9/2020,3380068,6532292,9912360,1858.44,3591.6,5450.03,1836,5395.949918345128,True
1,1,0203 Morris Way,Williamschester,CT,85472,FAKE002145,4/17/2022,5683931,6039942,11723873,4981.25,5293.25,10274.49,1159,10106.787068965517,True
1,1,86035 Nicole Extensions,Rogerville,ID,85997,FAKE002146,7/23/2020,4021865,3226910,7248775,2265.85,1817.99,4083.84,1792,4042.81929726715,True
1,1,108 Angela Expressway,New Michaelstad,HI,16731,FAKE002147,7/28/2022,5201075,6695702,11896777,5001.9,6439.29,11441.18,1057,11244.590737240076,True
1,1,0118 Harris Meadows,Wallsberg,NM,88999,FAKE002148,5/16/2023,4327685,2151130,6478815,5786.12,2876.06,8662.19,765,8457.983028720626,True
1,1,56384 Mathis Parkways Suite 436,Kingtown,OH,68394,FAKE002149,6/23/2018,6297216,3098210,9395426,2483.43,1221.84,3705.26,2553,3678.7102584181675,True
1,1,9106 Sara Square,Jacquelinemouth,NC,87154,FAKE002150,2/8/2020,3023543,2137684,5161227,1557.73,1101.33,2659.06,1958,2634.623277182236,True
1,1,764 Danny Skyway,Jonathanview,AR,69420,FAKE002151,2/16/2018,2651324,6648788,9300112,995.81,2497.21,3493.02,2680,3468.8966803431554,True
1,1,19876 Bowers Roads,Guerreroberg,MA,12510,FAKE002152,9/24/2018,4733066,3078891,7811957,1937.67,1260.47,3198.13,2460,3174.301909792767,True
1,1,5679 Martinez Spring,West Jonathanfurt,OK,37591,FAKE002153,9/11/2019,5948433,4401726,10350159,2845.35,2105.5,4950.85,2108,4907.614509246088,True
1,1,1102 Jon Crescent,Christinafurt,OH,46914,FAKE002154,4/24/2018,4792851,2123171,6916022,1846.32,817.89,2664.21,2613,2645.762050497322,True
1,1,0123 James Lane Apt. 561,Rodriguezville,SD,84402,FAKE002155,9/9/2020,2140821,5817101,7957922,1239.87,3369.02,4608.89,1744,4560.413753581662,True
1,1,172 Joel Freeway Apt. 659,East Terri,IA,27228,FAKE002156,2/16/2018,3504797,4230971,7735768,1316.36,1589.11,2905.47,2680,2885.4039537486015,True
1,1,91946 Turner Island,Michaelhaven,HI,6899,FAKE002157,6/7/2020,1706257,4733329,6439586,937.2,2599.88,3537.08,1838,3501.6780859162586,True
1,1,9795 Lori Centers Suite 639,West Rhondastad,FL,46880,FAKE002158,5/28/2019,3843192,3404273,7247465,1749.78,1549.94,3299.72,2214,3271.993227990971,True
1,1,19361 Klein Walks Apt. 783,Victorialand,NV,12314,FAKE002159,4/3/2019,1172095,6184307,7356402,520.67,2747.22,3267.89,2269,3240.7057268722465,True
1,1,1713 Lambert Land Suite 024,South Victoria,OK,74234,FAKE002160,11/29/2023,5107447,5885666,10993113,9286.06,10700.98,19987.04,568,19320.057996485062,True
1,1,8726 Nixon Walk Apt. 249,Hendersonshire,MO,74884,FAKE002161,2/22/2019,6299785,2048160,8347945,2749.5,893.91,3643.4,2309,3613.8290043290044,True
1,1,15694 Maynard Circles,Patrickmouth,IL,32402,FAKE002162,9/24/2020,4775364,3652648,8428012,2790.75,2134.63,4925.38,1729,4871.683236994219,True
1,1,2375 Reyes Ford Apt. 968,Port Tracyport,OK,708,FAKE002163,7/5/2019,1040347,3282039,4322386,481.87,1520.17,2002.04,2176,1985.4781809830042,True
1,1,491 Reeves Groves Apt. 402,Breannaton,MT,55068,FAKE002164,5/31/2020,1416569,5226444,6643013,774.97,2859.27,3634.25,1845,3598.5985915492956,True
1,1,20277 Dawn Squares Suite 003,Port Ashleytown,NV,38742,FAKE002165,9/4/2022,5451235,1884767,7336002,5443.01,1881.92,7324.93,1019,7192.158823529412,True
1,1,2809 Cortez Pines Suite 947,South Joehaven,AZ,73545,FAKE002166,2/27/2020,1682478,1206753,2889231,875.45,627.92,1503.37,1939,1489.2943298969071,True
1,1,836 Hunt Ways Suite 332,South James,OH,45759,FAKE002167,9/5/2021,6210925,2002437,8213362,4548.64,1466.51,6015.14,1383,5934.510115606937,True
1,1,43099 Gaines Orchard,South Martha,WY,82968,FAKE002168,4/29/2023,6579640,4846914,11426554,8608.04,6341.14,14949.17,782,14593.300127713921,True
1,1,923 Justin Orchard,Port Jennifer,CA,43610,FAKE002169,4/14/2018,4783198,4532084,9315282,1835.5,1739.14,3574.65,2623,3550.03125,True
1,1,0132 Ryan Loop,Lake Jamesburgh,NV,5779,FAKE002170,4/22/2020,1524289,4282581,5806870,816.79,2294.81,3111.6,1884,3080.5676392572946,True
1,1,681 Kyle Junction Suite 478,Dianabury,OK,68421,FAKE002171,12/19/2022,4395772,4091047,8486819,4907.61,4567.4,9475.01,913,9285.359956236323,True
1,1,97347 Miranda Port,Donaldchester,MT,98780,FAKE002172,11/30/2018,6040731,4576978,10617709,2543.29,1927.02,4470.31,2393,4435.133249791144,True
1,1,249 Terri Bridge,Jacksonville,UT,81954,FAKE002173,2/14/2021,5893913,4609836,10503749,3756.84,2938.35,6695.19,1586,6618.619407687461,True
1,1,402 Martin Mall,Hartborough,MA,98890,FAKE002174,12/30/2022,5581858,1337226,6919084,6308.89,1511.4,7820.29,902,7662.3300110741975,True
1,1,97294 Moreno Shoals,Frederickland,TN,58424,FAKE002175,5/1/2021,3319782,1350577,4670359,2224.71,905.07,3129.78,1510,3090.9060225016547,True
1,1,7525 Gary Grove,Amyview,GA,80680,FAKE002176,12/25/2018,2979131,1239199,4218330,1267.43,527.2,1794.62,2368,1780.6373997467285,True
1,1,125 Jessica Springs,Sethmouth,MN,42684,FAKE002177,3/13/2018,4242552,4356145,8598697,1608.33,1651.4,3259.73,2655,3237.461219879518,True
1,1,02413 Heidi Crossing,Sherryville,MI,33695,FAKE002178,1/14/2023,5925723,2506151,8431874,6817.02,2883.11,9700.13,887,9495.353603603604,True
1,1,3263 Johnson Pine Suite 899,South Craig,CA,54602,FAKE002179,12/11/2022,6562552,2233854,8796406,7260.15,2471.31,9731.46,921,9540.570498915402,True
1,1,147 Jeffery Dale,Loganchester,CT,74578,FAKE002180,8/11/2019,2295348,3008077,5303425,1081.9,1417.84,2499.74,2139,2478.2359813084113,True
1,1,10987 Crawford Mission,New Ruben,PA,80537,FAKE002181,7/27/2023,1214306,5527017,6741323,1796.62,8177.46,9974.07,693,9713.72190201729,True
1,1,872 Castro Landing,Port Tonya,AK,4728,FAKE002182,8/31/2020,2259449,6417206,8676655,1301.7,3697.04,4998.74,1753,4946.781641961232,True
1,1,1755 Jones Islands Apt. 219,Simmonsbury,OK,19643,FAKE002183,10/5/2019,6057839,6080713,12138552,2930.93,2941.99,5872.92,2084,5821.847482014388,True
1,1,4894 Cortez Garden,Harperton,NC,6566,FAKE002184,6/7/2020,2870545,6541379,9411924,1576.71,3592.99,5169.7,1838,5117.957585644372,True
1,1,2640 Christina Roads Apt. 483,Bradleyton,HI,28581,FAKE002185,8/5/2019,4645447,6874178,11519625,2183.03,3230.38,5413.41,2145,5367.952003727866,True
1,1,7888 Howell Land,Simmonsbury,DC,49931,FAKE002186,12/31/2021,4515691,6512791,11028482,3616.33,5215.67,8832.0,1266,8704.405682715074,True
1,1,716 Guerrero Spur Apt. 704,Stephanieburgh,KY,47809,FAKE002187,4/6/2019,3379564,5389809,8769373,1503.11,2397.2,3900.31,2266,3868.272165857962,True
1,1,073 Rhonda Hill,Lake Matthewland,IA,1571,FAKE002188,7/20/2021,2171854,1199383,3371237,1537.18,848.89,2386.08,1430,2355.860936408106,True
1,1,2580 Sheri Track,Port Janice,ID,65784,FAKE002189,2/10/2021,6891820,6292552,13184372,4382.72,4001.63,8384.35,1590,8286.846008799497,True
1,1,036 Julia Pass Apt. 067,Adamsville,TX,33110,FAKE002190,11/26/2022,4936662,2545264,7481926,5374.65,2771.08,8145.73,936,7984.979722518677,True
1,1,8167 Green Prairie Apt. 421,Scotttown,ND,3696,FAKE002191,12/25/2022,3985981,3280680,7266661,4482.05,3688.97,8171.02,907,8002.930616740088,True
1,1,881 Scott Knoll,Jefferyfort,MD,29789,FAKE002192,6/6/2019,1793801,5560756,7354557,820.11,2542.33,3362.44,2205,3333.888032638259,True
1,1,5277 Smith Prairie Suite 355,North Austintown,GA,93773,FAKE002193,7/8/2019,5466662,3102426,8569088,2536.33,1439.41,3975.74,2173,3941.6228150873967,True
1,1,03853 Brian Streets Apt. 606,Jacquelineport,MO,40216,FAKE002194,4/25/2023,2503336,6237243,8740579,3255.65,8111.68,11367.33,786,11106.199491740788,True
1,1,901 Janet Stravenue,Lake Amber,CA,97649,FAKE002195,8/23/2019,4252426,2206542,6458968,2015.62,1045.88,3061.5,2127,3035.2293233082705,True
1,1,71540 Adams Locks Apt. 020,Ambertown,UT,1494,FAKE002196,12/1/2022,4234795,2022301,6257096,4633.52,2212.71,6846.23,931,6713.622317596567,True
1,1,864 Chase Lane,North Lisa,MD,91654,FAKE002197,6/2/2020,6963219,5922227,12885446,3815.14,3244.78,7059.92,1843,6987.7689804772235,True
1,1,84405 Brandt Forks,Holderfort,UT,69824,FAKE002198,5/31/2021,1057093,1234543,2291636,722.98,844.34,1567.32,1480,1547.3571910871033,False
1,1,114 Lauren Pine Suite 668,New Shannonberg,DE,48461,FAKE002199,3/21/2019,3398551,1787724,5186275,1500.6,789.35,2289.95,2282,2271.6929478756024,True
1,1,05385 Hall Canyon,Rojasborough,MI,96190,FAKE002200,8/28/2019,2758229,3513915,6272144,1310.78,1669.9,2980.68,2122,2954.3777673104096,True
1,1,047 Julie Oval,East Lindsayside,HI,86450,FAKE002201,9/6/2019,5949687,5804597,11754284,2839.75,2770.5,5610.25,2113,5560.210028382214,True
1,1,914 Tamara Fall Suite 203,Jenniferfurt,ND,34603,FAKE002202,5/3/2020,5423226,6294369,11717595,2923.17,3392.72,6315.89,1873,6252.718783351121,True
1,1,21430 Jesse Plains,Riverastad,DE,94951,FAKE002203,4/17/2022,2210353,3383520,5593873,1935.55,2962.86,4898.41,1159,4822.304310344827,True
1,1,10451 Alicia Walks Apt. 034,North Tina,MS,67408,FAKE002204,6/30/2021,1767316,2051208,3818524,1233.35,1431.46,2664.81,1450,2631.649896623019,True
1,1,0114 Villarreal Points,Tanyahaven,NE,66999,FAKE002205,1/29/2019,2839113,5639576,8478689,1225.93,2435.18,3661.11,2333,3632.6859468723223,True
1,1,8133 Kramer Common,Brendaborough,NC,30850,FAKE002206,10/6/2023,1904610,1881246,3785856,3149.47,3110.84,6260.31,622,6076.815409309791,True
1,1,984 Wright View Apt. 158,West Patriciaburgh,MT,9211,FAKE002207,2/5/2023,4043456,6484915,10528371,4771.81,7653.05,12424.86,865,12157.472286374134,True
1,1,880 Peterson Greens,Santoschester,FL,22862,FAKE002208,3/27/2023,5337132,4550873,9888005,6694.88,5708.6,12403.47,815,12117.65318627451,True
1,1,236 Olson Spur Apt. 498,Stephenton,OR,34402,FAKE002209,7/12/2023,1142809,1072146,2214955,1655.1,1552.76,3207.85,708,3124.0550070521863,False
1,1,413 Scott Manor,Josephton,ME,38483,FAKE002210,3/3/2023,3660787,6837925,10498712,4454.47,8320.43,12774.89,839,12498.466666666667,True
1,1,127 Jason Manor,Port Susanmouth,WI,9237,FAKE002211,10/19/2023,1849925,4764093,6614018,3129.86,8060.29,11190.14,609,10842.652459016394,True
1,1,6292 Thompson Walks,New Ricardomouth,MS,10597,FAKE002212,9/18/2021,3904319,4796305,8700624,2886.36,3545.79,6432.15,1370,6346.18818380744,True
1,1,7126 Karen Creek Apt. 869,Carterfurt,NM,43175,FAKE002213,2/6/2022,4944441,2177491,7121932,4081.93,1797.65,5879.58,1229,5790.188617886179,True
1,1,45023 Lee Oval,West Michelletown,AK,48732,FAKE002214,9/26/2019,5124966,5168138,10293104,2469.77,2490.58,4960.35,2093,4915.522445081185,True
1,1,99322 Johnson Fort Apt. 602,Ruizview,NY,4343,FAKE002215,4/12/2018,4577210,1118220,5695430,1755.23,428.81,2184.04,2625,2168.861386138614,True
1,1,12554 Williams Plaza Suite 182,West Ashley,HI,70198,FAKE002216,11/9/2019,4144422,5185370,9329792,2040.29,2552.74,4593.03,2049,4551.118048780488,True
1,1,3849 Leblanc Walk,North Kathrynberg,MD,43674,FAKE002217,11/23/2022,4751844,3275341,8027185,5158.07,3555.34,8713.41,939,8539.558510638299,True
1,1,77083 Kelsey Squares,Dennisfort,UT,42520,FAKE002218,10/28/2019,6511828,5809569,12321397,3187.15,2843.43,6030.58,2061,5975.4592628516,True
1,1,69156 Chelsea Island,East Jamesfurt,OK,76796,FAKE002219,12/8/2018,4140152,6213164,10353316,1748.47,2623.95,4372.42,2385,4339.193629505448,True
1,1,03074 Kim Manors,South Maria,CA,87781,FAKE002220,11/17/2018,5771101,2731599,8502700,2415.85,1143.48,3559.33,2406,3532.4885749896134,True
1,1,114 Debra Squares,Roseport,AL,26911,FAKE002221,4/3/2023,3305366,1222857,4528223,4179.71,1546.33,5726.04,808,5597.309023485785,True
1,1,04319 Riley Center Suite 519,East Michael,MA,14664,FAKE002222,8/3/2020,2331795,5431430,7763225,1322.53,3080.56,4403.09,1781,4356.467452300785,True
1,1,4608 Catherine Cliff,Jacobsborough,DE,94881,FAKE002223,11/2/2019,3006584,6632978,9639562,1474.83,3253.71,4728.54,2056,4686.223626640739,True
1,1,7818 Richards Spring,New Elizabethhaven,AK,36763,FAKE002224,6/25/2023,3900259,3211746,7112005,5510.33,4537.59,10047.92,725,9796.150137741048,True
1,1,087 Smith Mills,Arielside,IA,50472,FAKE002225,11/6/2021,5094338,2633059,7727397,3908.43,2020.11,5928.54,1321,5845.232223903177,True
1,1,1854 Linda Fork,Elizabethmouth,KY,33210,FAKE002226,4/23/2019,6714392,1288746,8003138,3008.29,577.41,3585.7,2249,3556.9502222222222,True
1,1,09243 Robinson Drive Suite 965,Haileychester,IN,57982,FAKE002227,2/28/2020,6536399,2265691,8802090,3402.73,1179.48,4582.21,1938,4539.499742135121,True
1,1,72881 Alan Rapid,Lake Mark,UT,39879,FAKE002228,7/1/2022,2031622,3615187,5646809,1905.35,3390.49,5295.84,1084,5204.432258064516,True
1,1,8199 Johnny Oval,Joshuafurt,NH,22477,FAKE002229,6/24/2019,1259831,6030188,7290019,580.58,2778.97,3359.55,2187,3331.818555758684,True
1,1,387 Morrow Crescent,New Mark,LA,6545,FAKE002230,7/17/2018,1144174,2061350,3205524,455.49,820.61,1276.09,2529,1267.005533596838,True
1,1,3515 Williams Freeway Apt. 589,Port Joshuafurt,RI,13210,FAKE002231,8/28/2018,5097713,6576621,11674334,2064.59,2663.56,4728.15,2487,4692.256430868168,True
1,1,4170 Townsend Lodge Apt. 278,East Jenniferland,OR,6289,FAKE002232,1/11/2020,5652147,6910938,12563085,2871.5,3511.02,6382.52,1986,6322.639657775541,True
1,1,19752 Samuel Oval,East Beverlychester,OK,27383,FAKE002233,2/7/2019,5847161,6885681,12732842,2534.8,2985.01,5519.81,2324,5476.4911827956985,True
1,1,4436 Cruz Well Apt. 808,Frankborough,OH,44056,FAKE002234,3/30/2018,1443229,5949186,7392415,550.74,2270.23,2820.97,2638,2801.2182644941267,True
1,1,9205 Hunter Prairie Suite 319,Lake Joshua,DE,41340,FAKE002235,7/21/2022,6851899,1732592,8584491,6549.29,1656.07,8205.36,1064,8060.5549295774645,True
1,1,03157 Snyder Pass,Christinaport,HI,58620,FAKE002236,4/12/2019,2958430,4469926,7428356,1319.02,1992.92,3311.93,2260,3285.4294559929235,True
1,1,00921 Rowland Forest,Robertstown,AK,49882,FAKE002237,4/1/2021,5717124,1240142,6957266,3755.5,814.63,4570.14,1540,4514.773523685918,True
1,1,49896 Edward Estates,Paulaburgh,MS,31772,FAKE002238,6/2/2019,6862843,2283756,9146599,3131.1,1041.94,4173.05,2209,4138.73257918552,True
1,1,347 Santos Stream Apt. 531,Roberthaven,CA,16424,FAKE002239,8/28/2023,1834286,6250022,8084308,2852.49,9719.37,12571.85,661,12211.945619335347,True
1,1,946 William Harbor Suite 215,Jonesland,AR,67438,FAKE002240,3/6/2022,5190491,4324892,9515383,4384.1,3652.98,8037.08,1201,7916.292013311148,True
1,1,2126 Ramirez Cliff,Warrenberg,IL,24217,FAKE002241,11/22/2022,2457575,5190086,7647661,2665.03,5628.2,8293.23,940,8127.163655685441,True
1,1,3198 Gabriella Avenue,New Courtneybury,FL,20912,FAKE002242,6/7/2023,4966543,1635910,6602453,6849.09,2255.99,9105.08,743,8874.264784946237,True
1,1,523 Watkins Fall Suite 767,Lake Sonya,MN,54740,FAKE002243,3/20/2020,4459311,6368749,10828060,2347.07,3352.06,5699.13,1917,5645.4953076120955,True
1,1,011 Richardson Extension,North Ashley,GA,39279,FAKE002244,3/27/2021,5374718,1298800,6673518,3517.94,850.11,4368.04,1545,4316.635187580854,True
1,1,108 Rodriguez Lane,Cervantesmouth,MN,6442,FAKE002245,2/11/2019,4913417,6330754,11244171,2134.23,2749.88,4884.11,2320,4844.537268418785,True
1,1,4415 Pamela Square Apt. 320,New Georgeside,NJ,30640,FAKE002246,4/26/2018,5458809,1716229,7175038,2105.08,661.83,2766.91,2611,2746.9517611026035,True
1,1,5062 Christopher Drive,Kirkberg,NJ,32467,FAKE002247,11/8/2023,1575894,5501082,7076976,2755.53,9618.91,12374.44,589,11994.874576271186,True
1,1,11113 Jennifer Center,Rogerschester,VT,34925,FAKE002248,8/29/2022,5445070,4319847,9764917,5402.41,4286.0,9688.41,1025,9517.462962962964,True
1,1,14192 Hill Mount,Annburgh,LA,93505,FAKE002249,12/26/2019,6096688,6392601,12489289,3071.72,3220.82,6292.54,2002,6235.291562656016,True
1,1,0789 Diana Field Apt. 982,Paulberg,GA,9694,FAKE002250,5/25/2018,5044214,2118799,7163013,1966.64,826.08,2792.72,2582,2773.137049941928,True
1,1,92900 Yang Village Suite 868,West Mollymouth,PA,75794,FAKE002251,12/23/2023,2709517,5464326,8173843,5148.27,10382.59,15530.86,544,14997.877064220183,True
1,1,04971 Susan Estate,Jonesburgh,WY,25810,FAKE002252,1/21/2023,3721757,5995672,9717429,4313.23,6948.53,11261.76,880,11029.99886492622,True
1,1,01028 Moyer River Apt. 713,Petersfort,KS,57568,FAKE002253,9/22/2022,1425931,3688138,5114069,1450.19,3750.89,5201.09,1001,5103.861277445109,True
1,1,182 Choi Forks,North Alexandra,AK,13767,FAKE002254,8/23/2020,1957703,4376793,6334496,1122.55,2509.66,3632.21,1761,3595.0601589103294,True
1,1,10366 Owens Parkways Suite 586,Jenniferberg,AL,55400,FAKE002255,7/16/2018,6543800,5514870,12058670,2604.09,2194.63,4798.72,2530,4764.389569340182,True
1,1,342 Williams Burg Suite 481,Angelaberg,WA,83214,FAKE002256,4/23/2021,2524018,4809785,7333803,1682.18,3205.58,4887.76,1518,4828.046741277156,True
1,1,8337 Hannah Drive,Rachelmouth,WA,95524,FAKE002257,5/9/2020,2226045,5599672,7825717,1203.41,3027.2,4230.61,1867,4189.355995717345,True
1,1,3754 Obrien Skyway Suite 219,Johnsonstad,VT,98793,FAKE002258,9/9/2018,6579673,4594406,11174079,2677.65,1869.73,4547.38,2475,4512.955977382876,True
1,1,125 Walter Crossroad Apt. 152,Port David,MA,64723,FAKE002259,1/4/2019,4450429,6197621,10648050,1901.48,2647.99,4549.47,2358,4513.79821958457,True
1,1,1749 Little Stravenue Apt. 933,South Rachelton,AR,53750,FAKE002260,10/18/2021,6266971,2635762,8902733,4738.45,1992.9,6731.35,1340,6638.876211782252,True
1,1,1460 Bryan Branch,South Misty,NH,45427,FAKE002261,6/24/2023,1046952,5464526,6511478,1477.24,7710.41,9187.65,726,8956.640990371388,True
1,1,11585 Gordon Club Apt. 527,West Raymond,UT,26939,FAKE002262,4/25/2023,1416911,1462991,2879902,1842.73,1902.65,3745.38,786,3659.341804320203,True
1,1,1017 Timothy Hills Suite 827,East Melissa,PA,83230,FAKE002263,5/26/2021,5716032,4220441,9936473,3894.8,2875.73,6770.54,1485,6686.724764468371,True
1,1,11908 Jeffrey Ports,Stewartborough,VA,31500,FAKE002264,8/17/2018,3983225,2324587,6307812,1605.51,936.97,2542.48,2498,2524.1344537815125,True
1,1,3314 Barrett Stravenue,South Maria,IA,27710,FAKE002265,4/14/2019,3788036,4840641,8628677,1690.96,2160.84,3851.8,2258,3819.688800354139,True
1,1,776 Stephanie Point,South Judybury,MS,60111,FAKE002266,8/24/2022,2462305,2029015,4491320,2432.01,2004.05,4436.06,1030,4356.275460717749,True
1,1,66880 Justin Mews Apt. 867,Haroldfort,PA,24868,FAKE002267,2/25/2018,1891632,1620346,3511978,712.92,610.68,1323.6,2671,1314.3630239520958,True
1,1,134 Shelton Island Apt. 153,West James,AK,96876,FAKE002268,2/28/2018,6090203,2490536,8580739,2297.65,939.6,3237.25,2668,3214.9640314724616,True
1,1,705 Carter Lights,Kimberlyport,MS,98593,FAKE002269,7/6/2023,2866542,5266609,8133151,4113.49,7557.59,11671.08,714,11375.036363636364,True
1,1,52580 Cox Hill Suite 010,New Andrewchester,VA,76146,FAKE002270,11/5/2021,3601011,4901445,8502456,2760.8,3757.81,6518.61,1322,6426.648526077098,True
1,1,595 Ellis Ferry Suite 779,Maysshire,DE,67209,FAKE002271,10/12/2018,5684713,4943583,10628296,2344.77,2039.08,4383.85,2442,4350.510028653295,True
1,1,28906 Nichols Neck,Reneeport,UT,57770,FAKE002272,2/10/2019,6956948,6790175,13747123,3020.68,2948.27,5968.95,2321,5920.380275624461,True
1,1,834 Sarah Villages,Mcknightmouth,TN,10437,FAKE002273,7/4/2021,1585460,6701047,8286507,1109.97,4691.35,5801.32,1446,5726.680718728404,True
1,1,2276 Mark Islands Suite 051,Lake Jacobfurt,NE,73924,FAKE002274,4/27/2023,6354600,5052913,11407513,8293.82,6594.9,14888.73,784,14531.863694267517,True
1,1,8920 Paul Centers,Leehaven,VA,72309,FAKE002275,8/6/2020,5001940,3876298,8878238,2841.37,2201.95,5043.32,1778,4990.577852726251,True
1,1,940 Morton Ports,Julieshire,SC,63481,FAKE002276,3/12/2023,2121209,1457805,3579014,2610.07,1793.77,4403.84,830,4306.876052948255,True
1,1,216 Meyer Road Apt. 349,Adamsmouth,WV,33289,FAKE002277,10/2/2021,6754909,4961659,11716568,5048.2,3708.03,8756.23,1356,8634.169491525423,True
1,1,0853 Robinson Springs,North Kristina,CA,89387,FAKE002278,12/12/2018,6065100,5387194,11452294,2566.36,2279.52,4845.88,2381,4807.848026868178,True
